AGENTE,FECHA,FECHA_IDX,gen_mes,comp_bols_mes,comp_cont_mes,comp_recon_mes,demanda_real_mes,comp_cont_reg_mes,vent_cont_SICEP_mes,vent_cont_no_reg_mes,vent_cont_ener_mes,precio_bolsa_mes,precio_prom_cont_reg_mes,precio_prom_cont_no_reg_mes,pandemia,ONI,PANDEMIA,Demanda_UPME,EXP_BOLSA
ISGC,2019-11-01,11.0,0.0,-0.1992347144160685,0.2563905326580992,0.0,0.2624565188105,0.0,0.0,0.2604926419741626,0.0,0.10553837844664908,0.4251775030204548,0.4419380642543596,0.0,0.6471253388685854,0.0,0.2607664628067453,0.0
ISGG,2019-11-01,11.0,0.3111808848609107,0.3062148063276347,-0.41329369120230486,0.4156779108512128,0.35291674249938054,0.0,-0.6428368204689063,-0.41329369120230486,0.31833456455654674,0.10544924476021247,0.4251740692137764,0.44189004539303084,0.0,0.6471253388685854,0.0,0.2607664628067453,0.144934123512142
NTCG,2019-11-01,11.0,-0.01694753595844506,1.220234827618348,0.9397455819518932,-1.246925856292022,0.8742955330203755,0.0,-0.6340559037889156,0.9397455819518932,0.9569031394226799,0.08335912290631046,0.4249341076312835,0.44120825383727985,0.0,0.6471253388685854,0.0,0.2607664628067453,0.08826854517592306
RTQC,2019-11-01,11.0,0.0,0.3071322293719653,0.3199082687858252,0.0,0.3264329020574807,0.18945257394274168,-0.6198743594967449,0.3870089644368201,0.4050679401957675,0.10553837844664908,0.4251775030204548,0.4419380642543596,0.0,0.6471253388685854,0.0,0.2607664628067453,0.020009044732348342
SOCG,2019-11-01,11.0,0.5421323869922178,0.830384424382119,0.0,0.7484984281551591,-0.717142927065723,0.0,0.0,0.0,1.235745327207506,0.10553837844664908,0.4251775030204548,0.4419380642543596,0.0,0.6471253388685854,0.0,0.2607664628067453,0.005062297467414795
SOEC,2019-11-01,11.0,0.0,-0.21425037814948786,1.0623108585518353,0.0,1.0760205468372013,0.0,0.0,1.0623108585518353,-0.7123712900173333,0.10553837844664908,0.4251775030204548,0.4419380642543596,0.0,0.6471253388685854,0.0,0.2607664628067453,0.0
SPRG,2019-11-01,11.0,0.6449808020547834,-0.6602205072477128,1.1032675150626923,0.0,-0.49836264590042495,0.0,-0.6710634335404805,1.1032675150626923,1.0732821639994976,0.10553837844664908,0.4251775030204548,0.4419380642543596,0.0,0.6471253388685854,0.0,0.2607664628067453,0.0
TBSG,2019-11-01,11.0,0.24418303347645623,0.813989621345197,0.0,-0.5306294355222265,0.8127849484915439,0.0,0.0,0.0,-0.21410188176500858,0.12066802130185293,0.42567278498686684,0.44255612036033387,0.0,0.6471253388685854,0.0,0.2607664628067453,0.001472729161350568
TCIG,2019-11-01,11.0,-0.3806115836453436,0.8074168782026858,0.0,-0.3571955488652532,0.7689233362065698,0.0,0.0,0.0,0.0,0.10553837844664908,0.4251775030204548,0.4419380642543596,0.0,0.6471253388685854,0.0,0.2607664628067453,1.0
TRMG,2019-11-01,11.0,0.5289993099838406,-2.5271235236891303,-0.3703239056099201,0.8585425584504061,0.5326525767683776,0.0,-0.6051296734837065,-0.3703239056099201,0.18674618028839138,0.10553837844664908,0.4251775030204548,0.4419380642543596,0.0,0.6471253388685854,0.0,0.2607664628067453,0.0
BTGC,2019-12-01,12.0,0.0,-0.43869911245642923,-0.44571897849145703,0.0,0.0,0.0,-0.21193623249629875,-0.44571897849145703,-0.4674232089292092,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,0.6471253388685854,0.0,0.5530035360585891,0.0
CHVG,2019-12-01,12.0,0.3409902504585932,0.37581930245018397,0.8866868045271115,0.31700327099520265,0.5494124858916142,0.0,-0.507139324428937,0.8866868045271115,0.41839522382045413,0.43581204752423075,0.4341425728541066,0.4381463128644759,0.0,0.6471253388685854,0.0,0.5530035360585891,0.1699727612159658
CMMC,2019-12-01,12.0,0.0,-0.6436921426885551,-0.6438949033252603,0.0,-0.6439078496807839,-0.6438920266105453,0.0,-0.6438875976712111,-0.4218004195808117,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,0.6471253388685854,0.0,0.5530035360585891,0.0
CNSC,2019-12-01,12.0,0.0,0.3974892677181012,0.27953304126013895,0.0,0.29209875952164244,0.28827527078068377,0.0,-0.7821403017087044,-0.23780191091069083,0.43581204752423075,0.4341425728541066,0.4381463128644756,0.0,0.6471253388685854,0.0,0.5530035360585891,0.19337016793474712
CSIC,2019-12-01,12.0,0.0,-0.26016873543208485,-0.2602123349759861,0.0,-0.2602398573618177,-0.26020485991411063,-0.14105367350152742,-0.26023761662787276,-0.14049464688326646,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,0.6471253388685854,0.0,0.5530035360585891,0.0
EMIC,2019-12-01,12.0,0.0,0.1978331542396494,0.3703910246722511,0.0,0.28581996910092494,0.38565712026041343,0.0,0.432720145114717,-0.5304956012251185,0.43581204752423075,0.4341425728541066,0.4381463128644756,0.0,0.6471253388685854,0.0,0.5530035360585891,0.18538581423976844
EMIG,2019-12-01,12.0,0.9035371565799857,0.5991529904528125,0.43116754056834716,0.0,0.0,0.0,-0.21429084873982437,0.43116754056834716,0.3956206863270166,0.43581204752423075,0.4341425728541066,0.4381463128644756,0.0,0.6471253388685854,0.0,0.5530035360585891,0.4339937469686173
EMSC,2019-12-01,12.0,0.0,0.3464469658450171,0.3142528806470635,0.0,0.30511533877064784,0.3103773566568191,0.0,0.37761233324344634,8.233999159786249,0.43581204752423075,0.4341425728541066,0.4381463128644756,0.0,0.6471253388685854,0.0,0.5530035360585891,0.19391827009249477
EMUG,2019-12-01,12.0,0.19985040566855708,0.47140032822662786,0.6981143946712283,-0.6352353880321496,0.27520076406071575,0.0,-0.14106796085953568,0.6981143946712283,0.24038607018520922,0.43581204752423075,0.4341425728541066,0.4381463128644756,0.0,0.6471253388685854,0.0,0.5530035360585891,0.1426139402072076
ENDC,2019-12-01,12.0,0.0,-0.6098311113384962,0.24751710043614453,0.0,0.24047904943122586,-0.5079122861934185,0.0,0.29229728034963104,0.0,0.43581204752423075,0.4341425728541066,0.4381463128644756,0.0,0.6471253388685854,0.0,0.5530035360585891,0.0
ENDG,2019-12-01,12.0,0.2813253434539725,0.46641882228064657,0.4307599326861094,0.16424803080328537,0.37025229615359206,0.0,-0.6507326478206507,0.4307599326861094,0.33940834198446596,0.42957877008479456,0.4342772051244616,0.43875596236926545,0.0,0.6471253388685854,0.0,0.5530035360585891,0.5102989908268923
EPMC,2019-12-01,12.0,0.0,0.2786671530235448,0.2888738334188392,0.0,0.2862687914282377,0.2969893968042129,0.0,0.2785224634294502,0.0,0.43581204752423075,0.4341425728541066,0.4381463128644756,0.0,0.6471253388685854,0.0,0.5530035360585891,0.07792011710194523
EPMG,2019-12-01,12.0,0.26295421032244487,0.5753434222651984,0.584033648049585,0.04696195594301079,0.229670517810004,0.0,-0.5601752017072757,0.584033648049585,0.2994199868233051,0.438079248640877,0.43424506581619066,0.4383645857089056,0.0,0.6471253388685854,0.0,0.5530035360585891,0.2270903799054
EPSC,2019-12-01,12.0,0.0,-0.4413213131537282,0.29441740403439465,0.0,0.29353538083170355,0.269238074663477,0.0,0.3277213613114602,0.0,0.43581204752423075,0.4341425728541066,0.4381463128644756,0.0,0.6471253388685854,0.0,0.5530035360585891,0.0
EPSG,2019-12-01,12.0,0.3005558008431372,0.3624021837708548,0.5672240936756331,0.23943696459882308,0.22754496242154656,0.0,-0.6182980223930648,0.5672240936756331,0.3103429751587756,0.4410828400050481,0.4342397890807778,0.4382878543502804,0.0,0.6471253388685854,0.0,0.5530035360585891,0.21634912754985497
ESSC,2019-12-01,12.0,0.0,0.26488316187067146,0.3012932223994724,0.0,0.29349728349194754,0.3033864721467679,0.0,-0.6703960227919844,-0.24938602348024339,0.43581204752423075,0.4341425728541066,0.4381463128644756,0.0,0.6471253388685854,0.0,0.5530035360585891,0.1389935250163581
GASC,2019-12-01,12.0,0.0,1.0507484300854877,0.06163853924506493,0.0,0.0,0.0,-0.6509955781350976,0.06163853924506493,0.07582662679583389,0.43581204752423075,0.4341425728541066,0.4381463128644756,0.0,0.6471253388685854,0.0,0.5530035360585891,0.027705206562082887
GECC,2019-12-01,12.0,0.0,-0.46943308459399224,0.0019394417820317166,0.0,-0.017001140472250712,0.0,0.0,0.0019394417820317166,0.0,0.43581204752423075,0.4341425728541066,0.4381463128644756,0.0,0.6471253388685854,0.0,0.5530035360585891,0.0
GECG,2019-12-01,12.0,0.43468095509570864,0.1406852078977591,-1.1691148207375892,0.8132978378577428,0.5850703286952403,0.0,-0.5299347387591872,-1.1691148207375892,0.37180199349865234,0.4372991714951544,0.4340459735086587,0.437006189069186,0.0,0.6471253388685854,0.0,0.5530035360585891,0.22744922324614994
GNCC,2019-12-01,12.0,0.0,0.05000458116712279,0.2868253766445586,0.0,0.2944911812098447,0.31088120509977196,-0.24938637900281208,0.2804350233387802,0.24386333184801895,0.43581204752423075,0.4341425728541066,0.4381463128644756,0.0,0.6471253388685854,0.0,0.5530035360585891,0.02355112567438022
HIMG,2019-12-01,12.0,0.5333483225307774,0.12090265930437827,0.4739621666407543,0.6132098556453347,0.32545640549796795,0.0,-0.4379054888226429,0.4739621666407543,0.32548065430272266,0.43515213617613374,0.43410794059625984,0.43784629734516145,0.0,0.6471253388685854,0.0,0.5530035360585891,0.14029664130906183
ISGC,2019-12-01,12.0,0.0,-0.1992347144160685,0.260918081629888,0.0,0.26670620365647235,0.0,0.0,0.26502522725187716,0.0,0.43581204752423075,0.4341425728541066,0.4381463128644756,0.0,0.6471253388685854,0.0,0.5530035360585891,0.0
ISGG,2019-12-01,12.0,0.2899995301631273,0.4346427891263461,-0.41329369120230486,0.41921583847602845,0.3628836641390347,0.0,-0.6428368204689063,-0.41329369120230486,0.3216608145249737,0.4345982972656559,0.43411652798972883,0.4380162147505408,0.0,0.6471253388685854,0.0,0.5530035360585891,0.29212546424054264
NTCG,2019-12-01,12.0,0.13994129413878723,1.0808705249407844,0.9645862544411468,-1.246925856292022,0.9103542170541257,0.0,-0.6340559037889156,0.9645862544411468,0.9803897799883148,0.43821461892093644,0.43425157574621737,0.4381624194873963,0.0,0.6471253388685854,0.0,0.5530035360585891,0.024230444124173526
RTQC,2019-12-01,12.0,0.0,0.3639398872210037,0.32516028356597765,0.0,0.3388426226204376,0.20042238124274203,-0.6198743594967449,0.3912276007538156,0.4072738169913017,0.43581204752423075,0.4341425728541066,0.4381463128644756,0.0,0.6471253388685854,0.0,0.5530035360585891,0.025155082024938595
SOCG,2019-12-01,12.0,0.5512274591906791,0.784842439824141,0.0,0.18427299283469117,-0.717142927065723,0.0,0.0,0.0,1.2414923253115997,0.43581204752423075,0.4341425728541066,0.4381463128644756,0.0,0.6471253388685854,0.0,0.5530035360585891,0.003359938152709684
SOEC,2019-12-01,12.0,0.0,-0.21425037814948786,1.0863931918354899,0.0,1.1031997796872026,0.0,0.0,1.0863931918354899,-0.7123712900173333,0.43581204752423075,0.4341425728541066,0.4381463128644756,0.0,0.6471253388685854,0.0,0.5530035360585891,0.0
SPRG,2019-12-01,12.0,0.5462861369176133,-0.6602205072477128,1.103267504012653,0.0,-0.49836264590042495,0.0,-0.6710634335404805,1.103267504012653,1.0732786806386274,0.43581204752423075,0.4341425728541066,0.4381463128644756,0.0,0.6471253388685854,0.0,0.5530035360585891,0.0
TBSG,2019-12-01,12.0,0.27564408767129756,0.8630600787445523,0.0,0.8217705266761288,0.8639307514563749,0.0,0.0,0.0,-0.21410188176500858,0.41810635950537794,0.4338581337348836,0.4370345484410757,0.0,0.6471253388685854,0.0,0.5530035360585891,0.0017183960154815553
TCIG,2019-12-01,12.0,-0.3806115836453436,0.7992713905427792,0.0,-0.3571955488652532,0.7708538792739612,0.0,0.0,0.0,0.0,0.43581204752423075,0.4341425728541066,0.4381463128644756,0.0,0.6471253388685854,0.0,0.5530035360585891,1.0
TRMG,2019-12-01,12.0,0.544704366528916,-2.5271235236891303,-0.3703239056099201,0.35219075987440174,0.1742844834294612,0.0,-0.6051296734837065,-0.3703239056099201,0.19488168309879444,0.43581204752423075,0.4341425728541066,0.4381463128644756,0.0,0.6471253388685854,0.0,0.5530035360585891,0.0
BTGC,2020-01-01,1.0,0.0,-0.43869911245642923,-0.44571897849145703,0.0,0.0,0.0,-0.21193623249629875,-0.44571897849145703,-0.4674232089292092,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,0.6471253388685854,0.0,0.43695367004118724,0.0
CHVG,2020-01-01,1.0,0.10614319523654708,0.4890738887269453,1.1752699940007765,-0.015427277351823625,0.957993071389876,0.0,-0.507139324428937,1.1752699940007765,0.32378827794678394,0.4921358429511826,0.5270154958809806,0.4671733601258971,0.0,0.6471253388685854,0.0,0.43695367004118724,0.3816642550463229
CMMC,2020-01-01,1.0,0.0,-0.6436921426885551,-0.6438949033252603,0.0,-0.6439078496807839,-0.6438920266105453,0.0,-0.6438875976712111,-0.4218004195808117,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,0.6471253388685854,0.0,0.43695367004118724,0.0
CNSC,2020-01-01,1.0,0.0,0.2531452553024929,0.2872487255032233,0.0,0.2796408568646076,0.2960075065687811,0.0,-0.7821403017087044,-0.23780191091069083,0.4993491838478863,0.5271912109183896,0.467374719158443,0.0,0.6471253388685854,0.0,0.43695367004118724,0.10939292498998172
CSIC,2020-01-01,1.0,0.0,-0.26016873543208485,-0.2602123349759861,0.0,-0.2602398573618177,-0.26020485991411063,-0.14105367350152742,-0.26023761662787276,-0.14049464688326646,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,0.6471253388685854,0.0,0.43695367004118724,0.0
EMIC,2020-01-01,1.0,0.0,0.1661172529514875,0.37622444907116004,0.0,0.2860375797120302,0.3899861887693017,0.0,0.44230913179172093,-0.5304956012251185,0.4993491838478863,0.5271912109183896,0.467374719158443,0.0,0.6471253388685854,0.0,0.43695367004118724,0.15927683104104648
EMIG,2020-01-01,1.0,1.64441178603589,0.5960402718528036,0.3522089856915515,0.0,0.0,0.0,-0.21429084873982437,0.3522089856915515,0.35436723602793746,0.4993491838478863,0.5271912109183896,0.467374719158443,0.0,0.6471253388685854,0.0,0.43695367004118724,0.5311653829879275
EMSC,2020-01-01,1.0,0.0,0.347662431259971,0.30355918133489534,0.0,0.3047661254534508,0.29845146772578734,0.0,0.3752464714805353,-0.12186308301874399,0.4993491838478863,0.5271912109183896,0.467374719158443,0.0,0.6471253388685854,0.0,0.43695367004118724,0.20281482357578715
EMUG,2020-01-01,1.0,0.2207997238059049,-2.5247407711568957,0.6446020126240417,-0.2001488779275016,0.2806574590732354,0.0,-0.14106796085953568,0.6446020126240417,0.16814337575859645,0.4993491838478863,0.5271912109183896,0.467374719158443,0.0,0.6471253388685854,0.0,0.43695367004118724,0.0
ENDC,2020-01-01,1.0,0.0,-0.6098311113384962,0.24482470959929853,0.0,0.23804206892143498,-0.5079122861934185,0.0,0.28956030637034585,0.0,0.4993491838478863,0.5271912109183896,0.467374719158443,0.0,0.6471253388685854,0.0,0.43695367004118724,0.0
ENDG,2020-01-01,1.0,0.2853899567239077,0.3302404446472101,0.3123145870268721,0.23570781952840142,0.3316961610425231,0.0,-0.6507326478206507,0.3123145870268721,0.31680468190901545,0.5083909976418954,0.5272540743500435,0.4677508655046964,0.0,0.6471253388685854,0.0,0.43695367004118724,0.3679301505342991
EPMC,2020-01-01,1.0,0.0,0.2853706085289435,0.2883179846379353,0.0,0.28644307918945494,0.2954645279932613,0.0,0.27938128099654697,0.0,0.4993491838478863,0.5271912109183896,0.467374719158443,0.0,0.6471253388685854,0.0,0.43695367004118724,0.08046875984389068
EPMG,2020-01-01,1.0,0.27531964101448575,0.5275504187624498,0.6645895244985336,0.22200290417986437,0.2369755591701677,0.0,-0.5601752017072757,0.6645895244985336,0.32311791940285794,0.5056387061108665,0.5273229873725515,0.4672979491474109,0.0,0.6471253388685854,0.0,0.43695367004118724,0.12809292891513263
EPSC,2020-01-01,1.0,0.0,-0.4413213131537282,0.2976154751207511,0.0,0.29698670850639236,0.2759573581437772,0.0,0.32751797987096254,0.0,0.4993491838478863,0.5271912109183896,0.467374719158443,0.0,0.6471253388685854,0.0,0.43695367004118724,0.0
EPSG,2020-01-01,1.0,0.2783941119915596,0.3510578920396653,0.5997606274865402,0.27838314798965574,0.24792766176031594,0.0,-0.6182980223930648,0.5997606274865402,0.29447904065548913,0.512261529996467,0.5274642901497926,0.4675164389736573,0.0,0.6471253388685854,0.0,0.43695367004118724,0.18607093880428002
ESSC,2020-01-01,1.0,0.0,0.2626387064919636,0.30395353087384724,0.0,0.29574480298706834,0.30604814458549323,0.0,-0.6703960227919844,-0.24938602348024339,0.4993491838478863,0.5271912109183896,0.467374719158443,0.0,0.6471253388685854,0.0,0.43695367004118724,0.13623843000702154
GASC,2020-01-01,1.0,0.0,1.0784722552393102,0.11310315433189085,0.0,0.0,0.0,-0.6509955781350976,0.11310315433189085,0.1295940005075458,0.4993491838478863,0.5271912109183896,0.467374719158443,0.0,0.6471253388685854,0.0,0.43695367004118724,0.026376114238822797
GECC,2020-01-01,1.0,0.0,-0.46943308459399224,0.002106396910456163,0.0,-0.016542726846577177,0.0,0.0,0.002106396910456163,0.0,0.4993491838478863,0.5271912109183896,0.467374719158443,0.0,0.6471253388685854,0.0,0.43695367004118724,0.0
GECG,2020-01-01,1.0,0.46182566395718583,0.15446960840629284,-1.1691148207375892,0.7696935964239368,0.5185826353426464,0.0,-0.5299347387591872,-1.1691148207375892,0.40170242820181,0.4948905915093482,0.5271306906441241,0.46712404057471085,0.0,0.6471253388685854,0.0,0.43695367004118724,0.22040650688081115
GNCC,2020-01-01,1.0,0.0,0.355318573827844,0.2833742419201499,0.0,0.2914929016152951,0.30761502850853034,-0.24938637900281208,0.2765153147782409,0.2846282163473089,0.4993491838478863,0.5271912109183896,0.467374719158443,0.0,0.6471253388685854,0.0,0.43695367004118724,0.08307907076193408
HIMG,2020-01-01,1.0,0.5331678201518091,0.1752814965160406,0.4689491486822805,0.6010175148952133,0.21978416468625142,0.0,-0.4379054888226429,0.4689491486822805,0.32987682753338216,0.4933178265433179,0.5270144962756761,0.4669960204707589,0.0,0.6471253388685854,0.0,0.43695367004118724,0.17771132027422265
ISGC,2020-01-01,1.0,0.0,-0.1992347144160685,0.26785939702824396,0.0,0.2739180255891332,0.0,0.0,0.27197426395553337,0.0,0.4993491838478863,0.5271912109183896,0.467374719158443,0.0,0.6471253388685854,0.0,0.43695367004118724,0.0
ISGG,2020-01-01,1.0,0.3043637088742416,0.22143151332511485,-0.41329369120230486,0.3664761607678503,0.3617489977742489,0.0,-0.6428368204689063,-0.41329369120230486,0.32469721931641,0.4974905337263671,0.5271513890650309,0.46739274050434376,0.0,0.6471253388685854,0.0,0.43695367004118724,0.09733854327071617
NTCG,2020-01-01,1.0,0.13768447432925532,0.3159402477640149,0.9747322935486982,-1.246925856292022,1.0294390220187333,0.0,-0.6340559037889156,0.9747322935486982,0.9747693827228742,0.5417014628752264,0.5281671543416813,0.4677725269078954,0.0,0.6471253388685854,0.0,0.43695367004118724,5.913581112004037e-05
RTQC,2020-01-01,1.0,0.0,0.7513649861348319,0.23459214032832476,0.0,0.3365574074010019,0.17354265889538206,-0.6198743594967449,0.3067265054837787,0.3314431115933633,0.4993491838478863,0.5271912109183896,0.467374719158443,0.0,0.6471253388685854,0.0,0.43695367004118724,0.18452300396079863
SOCG,2020-01-01,1.0,0.5497193519479298,0.9365959334901551,0.0,0.4545439005766168,-0.717142927065723,0.0,0.0,0.0,1.2402173410944777,0.4993491838478863,0.5271912109183896,0.467374719158443,0.0,0.6471253388685854,0.0,0.43695367004118724,0.011767295888402784
SOEC,2020-01-01,1.0,0.0,5.0727916741985375,1.1086765228393243,0.0,1.0997972482139389,0.0,0.0,1.1086765228393243,1.4468857503313792,0.4993491838478863,0.5271912109183896,0.467374719158443,0.0,0.6471253388685854,0.0,0.43695367004118724,0.0010455227729233103
SPRG,2020-01-01,1.0,-1.622825687823503,-0.6602205072477128,1.1032675868879223,0.0,-0.49836264590042495,0.0,-0.6710634335404805,1.1032675868879223,1.0732802971856068,0.4993491838478863,0.5271912109183896,0.467374719158443,0.0,0.6471253388685854,0.0,0.43695367004118724,0.0
TBSG,2020-01-01,1.0,0.2806301098626108,0.9025607189435749,0.0,0.7510089460905609,0.8888210787575903,0.0,0.0,0.0,-0.21410188176500858,0.5129901115343816,0.52765799265767,0.4686504589265496,0.0,0.6471253388685854,0.0,0.43695367004118724,0.002199280619389005
TCIG,2020-01-01,1.0,-0.3806115836453436,0.8270395498185417,0.0,-0.3571955488652532,0.7882777083083453,0.0,0.0,0.0,0.0,0.4993491838478863,0.5271912109183896,0.467374719158443,0.0,0.6471253388685854,0.0,0.43695367004118724,1.0
TRMG,2020-01-01,1.0,0.5410015877544737,-0.8212448371990713,-0.3703239056099201,0.6074279078217869,0.19376872215644822,0.0,-0.6051296734837065,-0.3703239056099201,0.1966348125803568,0.4993491838478863,0.5271912109183896,0.467374719158443,0.0,0.6471253388685854,0.0,0.43695367004118724,0.0001397707158126756
BTGC,2020-02-01,2.0,0.0,-0.43869911245642923,-0.44571897849145703,0.0,0.0,0.0,-0.21193623249629875,-0.44571897849145703,-0.4674232089292092,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,0.6471253388685854,0.0,0.2722162403695125,0.0
CHVG,2020-02-01,2.0,-0.06414438507314535,0.39597134847563287,1.2125091307128748,-0.02274327530891079,1.0054855686152309,0.0,-0.507139324428937,1.2125091307128748,0.2638931179017458,0.9879756986765076,0.5382615271266309,0.4512085538910919,0.0,0.6471253388685854,0.0,0.2722162403695125,0.26224687400266433
CMMC,2020-02-01,2.0,0.0,-0.6436921426885551,-0.6438949033252603,0.0,-0.6439078496807839,-0.6438920266105453,0.0,-0.6438875976712111,-0.4218004195808117,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,0.6471253388685854,0.0,0.2722162403695125,0.0
CNSC,2020-02-01,2.0,0.0,0.33469226664755763,0.27979193496465543,0.0,0.2830151111559667,0.2885347198592499,0.0,-0.7821403017087044,-0.23780191091069083,0.9687159523313398,0.5378218285023977,0.4521357147249423,0.0,0.6471253388685854,0.0,0.2722162403695125,0.15391707336904986
CSIC,2020-02-01,2.0,0.0,-0.26016873543208485,-0.2602123349759861,0.0,-0.2602398573618177,-0.26020485991411063,-0.14105367350152742,-0.26023761662787276,-0.14049464688326646,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,0.6471253388685854,0.0,0.2722162403695125,0.0
EMIC,2020-02-01,2.0,0.0,0.23533349533233516,0.35903016919732184,0.0,0.2840236696147685,0.37142056249051414,0.0,0.43366791958970696,-0.5304956012251185,0.9687159523313398,0.5378218285023977,0.4521357147249423,0.0,0.6471253388685854,0.0,0.2722162403695125,0.22455239032722235
EMIG,2020-02-01,2.0,1.6645263985704615,0.5667181089517547,0.35645265869975284,0.0,0.0,0.0,-0.21429084873982437,0.35645265869975284,0.337725000696717,0.9687159523313398,0.5378218285023977,0.4521357147249423,0.0,0.6471253388685854,0.0,0.2722162403695125,0.47547625501074936
EMSC,2020-02-01,2.0,0.0,0.3810806952640283,0.2969760339519654,0.0,0.3064669348002959,0.2918012496095577,0.0,0.3679557633425873,-0.12186308301874399,0.9687159523313398,0.5378218285023977,0.4521357147249423,0.0,0.6471253388685854,0.0,0.2722162403695125,0.2329439187459129
EMUG,2020-02-01,2.0,0.1635439546467527,-0.17346227999403716,0.6358002336565967,0.18694142262434685,0.2829330159397656,0.0,-0.14106796085953568,0.6358002336565967,0.15635477510135815,0.9687159523313398,0.5378218285023977,0.4521357147249423,0.0,0.6471253388685854,0.0,0.2722162403695125,0.0059398108439151645
ENDC,2020-02-01,2.0,0.0,-0.6098311113384962,0.24783559203421754,0.0,0.2412292596946182,-0.5079122861934185,0.0,0.2926210458314538,0.0,0.9687159523313398,0.5378218285023977,0.4521357147249423,0.0,0.6471253388685854,0.0,0.2722162403695125,0.0
ENDG,2020-02-01,2.0,0.28237079618668937,0.41849776431696584,0.2754983243749265,0.17907104382842376,0.34639513015748813,0.0,-0.6507326478206507,0.2754983243749265,0.2994187732296876,0.9353725747752639,0.5371765231218589,0.45254788209912433,0.0,0.6471253388685854,0.0,0.2722162403695125,0.5096260261918618
EPMC,2020-02-01,2.0,0.0,0.33307138282304993,0.28413521393468144,0.0,0.28670103154562354,0.27760848277253775,0.0,0.29371246689271324,0.0,0.9687159523313398,0.5378218285023977,0.4521357147249423,0.0,0.6471253388685854,0.0,0.2722162403695125,0.10100979685840905
EPMG,2020-02-01,2.0,0.2740694862042541,0.6172509931807638,0.6705065436370772,0.008665582951019326,0.22929283808789275,0.0,-0.5601752017072757,0.6705065436370772,0.32093857342539905,0.9702664916892576,0.5378580972922624,0.45198280889566905,0.0,0.6471253388685854,0.0,0.2722162403695125,0.20170977366914822
EPSC,2020-02-01,2.0,0.0,-0.4413213131537282,0.2919731548025919,0.0,0.29153342208357996,0.2681227364304964,0.0,0.32372638371188683,0.0,0.9687159523313398,0.5378218285023977,0.4521357147249423,0.0,0.6471253388685854,0.0,0.2722162403695125,0.0
EPSG,2020-02-01,2.0,0.23301152434676717,0.41341172953940564,0.685802677496972,0.30820263024906436,0.2529198283552598,0.0,-0.6182980223930648,0.685802677496972,0.28456675007654153,0.9709022812930782,0.5378579856983224,0.45226880074421916,0.0,0.6471253388685854,0.0,0.2722162403695125,0.17392565423121645
ESSC,2020-02-01,2.0,0.0,0.30548624934338675,0.29691760038001264,0.0,0.2958824635659556,0.29900860670610213,0.0,-0.6703960227919844,-0.24938602348024339,0.9687159523313398,0.5378218285023977,0.4521357147249423,0.0,0.6471253388685854,0.0,0.2722162403695125,0.16534100256914172
GASC,2020-02-01,2.0,0.0,1.072480556110288,0.10645670338424774,0.0,0.0,0.0,-0.6509955781350976,0.10645670338424774,0.12280983379541145,0.9687159523313398,0.5378218285023977,0.4521357147249423,0.0,0.6471253388685854,0.0,0.2722162403695125,0.026082381830215
GECC,2020-02-01,2.0,0.0,-0.46943308459399224,-0.009405175760872244,0.0,-0.027722813473970348,0.0,0.0,-0.009405175760872244,0.0,0.9687159523313398,0.5378218285023977,0.4521357147249423,0.0,0.6471253388685854,0.0,0.2722162403695125,0.0
GECG,2020-02-01,2.0,0.499624437775829,-0.4464459640528624,-1.1691148207375892,0.810809426210153,0.24779009033881488,0.0,-0.5299347387591872,-1.1691148207375892,0.3994863344749055,0.9716933612926609,0.5379822578972246,0.4514584913899875,0.0,0.6471253388685854,0.0,0.2722162403695125,0.006398210044181265
GNCC,2020-02-01,2.0,0.0,0.4325184690456976,0.26346579169224293,0.0,0.2933026629321213,0.2853002771545528,-0.24938637900281208,0.25754709689896055,0.2595495569432331,0.9687159523313398,0.5378218285023977,0.4521357147249423,0.0,0.6471253388685854,0.0,0.2722162403695125,0.12200525936678237
HIMG,2020-02-01,2.0,0.5184421621433551,0.17060985800982711,0.4556223377809556,0.47127849387511744,0.4103219462994753,0.0,-0.4379054888226429,0.4556223377809556,0.3083237479645492,0.9699851734380802,0.5379366789520449,0.45211553833764156,0.0,0.6471253388685854,0.0,0.2722162403695125,0.18862282980853887
ISGC,2020-02-01,2.0,0.0,-0.1992347144160685,0.2555480164315473,0.0,0.26178394034143204,0.0,0.0,0.2596491885585288,0.0,0.9687159523313398,0.5378218285023977,0.4521357147249423,0.0,0.6471253388685854,0.0,0.2722162403695125,0.0
